Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
aunt,ant,9,0,1,ant,3,a,1,4,7.11,ant,3,a,1,3,9.7,1,0,3
grant,ant,2,0,1,grant,5,a,1,5,6.73,ant,3,a,1,3,9.7,2,2,1
pants,ant,2,0,0,pants,5,a,1,5,6.08,ant,3,a,1,3,9.7,2,2,1
plant,ant,9,0,1,plant,5,a,1,5,7.8,ant,3,a,1,3,9.7,2,2,3
taunt,ant,1,0,0,tOnt,4,O,1,5,4.71,ant,3,a,1,3,9.7,2,2,0
want,ant,10,0,0,wAnt,4,A,1,4,7.45,ant,3,a,1,3,9.7,1,2,3
chance,ants,3,0,0,tSans,4,a,1,6,8.09,ants,4,a,1,4,7.5,4,3,2
dance,ants,2,0,1,dans,4,a,1,5,7.02,ants,4,a,1,4,7.5,3,2,1
pants,ants,15,0,1,pants,5,a,1,5,6.08,ants,4,a,1,4,7.5,1,1,3
cape,ape,7,0,1,kep,3,e,1,4,8.5,ep,2,e,1,3,8.7,1,1,3
grape,ape,4,0,1,grep,4,e,1,5,6.89,ep,2,e,1,3,8.7,2,2,2
nap,ape,1,0,0,nap,3,a,1,3,7.39,ep,2,e,1,3,8.7,2,2,0
rape,ape,6,0,1,rep,3,e,1,4,7.53,ep,2,e,1,3,8.7,1,1,3
shape,ape,5,0,1,Sep,3,e,1,5,8.34,ep,2,e,1,3,8.7,2,1,3
tape,ape,5,0,1,tep,3,e,1,4,7.3,ep,2,e,1,3,8.7,1,1,3
heel,appeal,1,0,1,hil,3,i,1,4,8.67,@.pil,4,i,2,6,10.7,4,3,0
peel,appeal,1,0,1,pil,3,i,1,4,7.31,@.pil,4,i,2,6,10.7,3,2,0
reel,appeal,1,0,1,ril,3,i,1,4,8.36,@.pil,4,i,2,6,10.7,4,3,0
squeal,appeal,3,0,1,skwil,5,i,1,6,6.25,@.pil,4,i,2,6,10.7,3,3,2
pear,appear,1,0,0,pEr,3,E,1,4,8.99,@.pIr,4,I,2,6,9.4,2,3,0
smear,appear,1,0,1,smIr,4,I,1,5,7.58,@.pIr,4,I,2,6,9.4,3,3,0
pride,applied,1,0,1,praId,4,aI,1,5,7.4,@.plaId,5,aI,2,7,9.5,5,3,0
raft,apt,1,0,0,raft,4,a,1,4,5.35,apt,3,a,1,3,8.6,2,2,0
crab,arab,1,0,0,krab,4,a,1,4,7.59,a.r@b,4,a.,2,4,6.7,1,3,0
stab,arab,1,0,0,stab,4,a,1,4,7.81,a.r@b,4,a.,2,4,6.7,2,4,0
arch,arc,6,0,0,ArtS,3,A,1,4,5.66,Ark,3,A,1,3,9.5,1,2,3
bark,arc,1,0,1,bArk,4,A,1,4,7.68,Ark,3,A,1,3,9.5,2,1,0
dark,arc,2,0,1,dArk,4,A,1,4,7.84,Ark,3,A,1,3,9.5,2,1,1
march,arc,1,0,0,mArtS,4,A,1,5,5.98,Ark,3,A,1,3,9.5,2,3,0
mark,arc,2,0,1,mArk,4,A,1,4,7.71,Ark,3,A,1,3,9.5,2,1,1
ache,arch,1,0,0,ek,2,e,1,4,6.82,ArtS,3,A,1,4,5.7,2,4,0
bark,arch,1,0,0,bArk,4,A,1,4,7.68,ArtS,3,A,1,4,5.7,3,3,0
carve,arch,1,0,0,kArv,4,A,1,5,5.45,ArtS,3,A,1,4,5.7,3,3,0
charge,arch,1,0,0,tSArdZ,4,A,1,6,11.96,ArtS,3,A,1,4,5.7,4,4,0
march,arch,15,0,1,mArtS,4,A,1,5,5.98,ArtS,3,A,1,4,5.7,1,1,3
search,arch,2,0,0,s3`tS,3,3`,1,6,6.44,ArtS,3,A,1,4,5.7,2,3,1
starch,arch,12,0,1,stArtS,5,A,1,6,4.29,ArtS,3,A,1,4,5.7,2,2,3
air,are,1,0,0,Er,2,E,1,3,7.82,Ar,2,A,1,3,7.6,2,1,0
arch,are,1,0,0,ArtS,3,A,1,4,5.66,Ar,2,A,1,3,7.6,2,2,0
care,are,6,0,0,kEr,3,E,1,4,8.66,Ar,2,A,1,3,7.6,1,2,3
carve,are,1,0,0,kArv,4,A,1,5,5.45,Ar,2,A,1,3,7.6,2,2,0
czar,are,1,0,1,zAr,3,A,1,4,9.9,Ar,2,A,1,3,7.6,3,1,0
dare,are,1,0,0,dEr,3,E,1,4,7.85,Ar,2,A,1,3,7.6,1,2,0
far,are,1,0,1,fAr,3,A,1,3,9.01,Ar,2,A,1,3,7.6,2,1,0
glare,are,1,0,0,glEr,4,E,1,5,5.88,Ar,2,A,1,3,7.6,2,3,0
hare,are,2,0,0,hEr,3,E,1,4,8.51,Ar,2,A,1,3,7.6,1,2,1
hoarse,are,1,0,0,hOrs,4,O,1,6,6.12,Ar,2,A,1,3,7.6,3,3,0
mare,are,3,0,0,mEr,3,E,1,4,8.31,Ar,2,A,1,3,7.6,1,2,2
rare,are,3,0,0,rEr,3,E,1,4,7.99,Ar,2,A,1,3,7.6,1,2,2
scare,are,1,0,0,skEr,4,E,1,5,8.12,Ar,2,A,1,3,7.6,2,3,0
share,are,1,0,0,SEr,3,E,1,5,7.89,Ar,2,A,1,3,7.6,2,2,0
snare,are,2,0,0,snEr,4,E,1,5,8.06,Ar,2,A,1,3,7.6,2,3,1
spare,are,1,0,0,spEr,4,E,1,5,7.77,Ar,2,A,1,3,7.6,2,3,0
square,are,5,0,0,skwEr,5,E,1,6,7.43,Ar,2,A,1,3,7.6,3,4,3
star,are,1,0,1,stAr,4,A,1,4,7.53,Ar,2,A,1,3,7.6,3,2,0
stare,are,1,0,0,stEr,4,E,1,5,9.15,Ar,2,A,1,3,7.6,2,3,0
starve,are,1,0,0,stArv,5,A,1,6,4.11,Ar,2,A,1,3,7.6,3,3,0
tar,are,2,0,1,tAr,3,A,1,3,9.1,Ar,2,A,1,3,7.6,2,1,1
war,are,1,0,0,wOr,3,O,1,3,9.39,Ar,2,A,1,3,7.6,2,2,0
bark,ark,9,0,1,bArk,4,A,1,4,7.68,Ark,3,A,1,3,9.1,1,1,3
dark,ark,6,0,1,dArk,4,A,1,4,7.84,Ark,3,A,1,3,9.1,1,1,3
mark,ark,7,0,1,mArk,4,A,1,4,7.71,Ark,3,A,1,3,9.1,1,1,3
park,ark,7,0,0,pArk,4,A,1,4,7.77,Ark,3,A,1,3,9.1,1,1,3
plague,ark,1,0,0,pleg,4,e,1,6,4.74,Ark,3,A,1,3,9.1,5,4,0
shark,ark,3,0,1,SArk,4,A,1,5,7.56,Ark,3,A,1,3,9.1,2,1,2
charm,arm,8,0,1,tSArm,4,A,1,5,6.94,Arm,3,A,1,3,9.1,2,2,3
farm,arm,14,0,0,fArm,4,A,1,4,7.25,Arm,3,A,1,3,9.1,1,1,3
form,arm,1,0,0,fOrm,4,O,1,4,8.27,Arm,3,A,1,3,9.1,2,2,0
harm,arm,11,0,1,hArm,4,A,1,4,7.64,Arm,3,A,1,3,9.1,1,1,3
warm,arm,6,0,0,wOrm,4,O,1,4,8.05,Arm,3,A,1,3,9.1,1,2,3
warn,arm,2,0,0,wOrn,4,O,1,4,8.03,Arm,3,A,1,3,9.1,2,3,1
prose,arose,1,0,1,proz,4,o,1,5,6.42,@`.roz,4,o,2,5,8.1,1,3,0
bound,around,1,0,1,baUnd,4,aU,1,5,9.64,@`.raUnd,5,aU,2,6,5.9,2,4,0
noun,around,1,0,0,naUn,3,aU,1,4,6.02,@`.raUnd,5,aU,2,6,5.9,3,5,0
round,around,1,0,1,raUnd,4,aU,1,5,9.45,@`.raUnd,5,aU,2,6,5.9,1,3,0
round,arouse,1,0,0,raUnd,4,aU,1,5,9.45,@`.raUz,4,aU,2,6,5.2,3,5,0
stray,array,3,0,1,stre,4,?,1,5,6.2,@`.re,3,e,2,5,4.6,2,3,2
drive,arrive,3,0,1,draIv,4,aI,1,5,8.81,@`.raIv,4,aI,2,6,2.8,2,3,2
strive,arrive,1,0,1,straIv,5,aI,1,6,6.33,@`.raIv,4,aI,2,6,2.8,2,3,0
tribe,arrive,2,0,0,traIb,4,aI,1,5,5.77,@`.raIv,4,aI,2,6,2.8,3,4,1
arts,art,5,0,0,Arts,4,A,1,4,7.13,Art,3,A,1,3,8.8,1,1,3
cart,art,6,0,1,kArt,4,A,1,4,8.41,Art,3,A,1,3,8.8,1,1,3
chart,art,3,0,1,tSArt,4,A,1,5,7.05,Art,3,A,1,3,8.8,2,2,2
dart,art,8,0,1,dArt,4,A,1,4,8.31,Art,3,A,1,3,8.8,1,1,3
earth,art,2,0,0,3`T,2,3`,1,5,7.05,Art,3,A,1,3,8.8,2,3,1
hard,art,1,0,0,hArd,4,A,1,4,7.75,Art,3,A,1,3,8.8,2,2,0
heart,art,1,0,1,hArt,4,A,1,5,6.97,Art,3,A,1,3,8.8,2,1,0
hearth,art,1,0,0,hArT,4,A,1,6,8.1,Art,3,A,1,3,8.8,3,2,0
part,art,9,0,1,pArt,4,A,1,4,7.18,Art,3,A,1,3,8.8,1,1,3
quart,art,5,0,0,kwOrt,5,O,1,5,6.17,Art,3,A,1,3,8.8,2,3,3
quartz,art,3,0,0,kwOrts,6,O,1,6,6.19,Art,3,A,1,3,8.8,3,4,2
smart,art,5,0,1,smArt,5,A,1,5,8.03,Art,3,A,1,3,8.8,2,2,3
start,art,2,0,1,stArt,5,A,1,5,7.95,Art,3,A,1,3,8.8,2,2,1
tart,art,5,0,1,tArt,4,A,1,4,6.76,Art,3,A,1,3,8.8,1,1,3
wart,art,4,0,0,wOrt,4,O,1,4,8.4,Art,3,A,1,3,8.8,1,2,2
yard,art,2,0,0,jArd,4,A,1,4,8.68,Art,3,A,1,3,8.8,2,2,1
ass,as,3,0,0,as,2,a,1,3,8.34,az,2,a,1,2,10.9,1,1,2
base,as,1,0,0,bes,3,e,1,4,7.55,az,2,a,1,2,10.9,2,3,0
baste,as,1,0,0,best,4,e,1,5,8.02,az,2,a,1,2,10.9,3,4,0
chasm,as,1,0,0,ka.zm=,4,a.,2,5,8.68,az,2,a,1,2,10.9,3,4,0
ease,as,1,0,1,iz,2,i,1,4,8.4,az,2,a,1,2,10.9,2,1,0
fast,as,1,0,0,fast,4,a,1,4,8.47,az,2,a,1,2,10.9,2,3,0
gas,as,3,0,0,gas,3,a,1,3,8.45,az,2,a,1,2,10.9,1,2,2
grasp,as,1,0,0,grasp,5,a,1,5,8.9,az,2,a,1,2,10.9,3,4,0
is,as,1,0,0,Iz,2,I,1,2,11.39,az,2,a,1,2,10.9,1,1,0
safe,as,1,0,0,sef,3,e,1,4,8.53,az,2,a,1,2,10.9,3,3,0
swab,as,1,0,0,swAb,4,A,1,4,7.09,az,2,a,1,2,10.9,3,4,0
taste,as,1,0,0,test,4,e,1,5,7.58,az,2,a,1,2,10.9,3,4,0
vast,as,1,0,0,vast,4,a,1,4,7.83,az,2,a,1,2,10.9,2,3,0
wasp,as,2,0,0,wAsp,4,A,1,4,7.08,az,2,a,1,2,10.9,2,4,1
ache,ash,1,0,0,ek,2,e,1,4,6.82,aS,2,a,1,3,7.8,2,2,0
bash,ash,4,0,1,baS,3,a,1,4,7.1,aS,2,a,1,3,7.8,1,1,2
brash,ash,2,0,1,braS,4,a,1,5,9.27,aS,2,a,1,3,7.8,2,2,1
cash,ash,6,0,1,kaS,3,a,1,4,7.57,aS,2,a,1,3,7.8,1,1,3
crash,ash,4,0,1,kraS,4,a,1,5,7.54,aS,2,a,1,3,7.8,2,2,2
dash,ash,6,0,1,daS,3,a,1,4,7.81,aS,2,a,1,3,7.8,1,1,3
flash,ash,2,0,1,flaS,4,a,1,5,6.79,aS,2,a,1,3,7.8,2,2,1
fresh,ash,1,0,0,frES,4,E,1,5,9.33,aS,2,a,1,3,7.8,3,3,0
harsh,ash,1,0,0,hArS,4,A,1,5,8.54,aS,2,a,1,3,7.8,2,3,0
hatch,ash,1,0,0,hatS,3,a,1,5,7.26,aS,2,a,1,3,7.8,3,2,0
lash,ash,8,0,1,laS,3,a,1,4,7.58,aS,2,a,1,3,7.8,1,1,3
mash,ash,4,0,1,maS,3,a,1,4,7.9,aS,2,a,1,3,7.8,1,1,2
mask,ash,1,0,0,mask,4,a,1,4,7.04,aS,2,a,1,3,7.8,2,3,0
path,ash,1,0,0,paT,3,a,1,4,6.64,aS,2,a,1,3,7.8,2,2,0
rash,ash,5,0,1,raS,3,a,1,4,7.57,aS,2,a,1,3,7.8,1,1,3
smash,ash,1,0,1,smaS,4,a,1,5,6.18,aS,2,a,1,3,7.8,2,2,0
trash,ash,1,0,1,traS,4,a,1,5,7.38,aS,2,a,1,3,7.8,2,2,0
wash,ash,13,0,0,wAS,3,A,1,4,7.6,aS,2,a,1,3,7.8,1,2,3
bask,ask,8,0,1,bask,4,a,1,4,7.81,ask,3,a,1,3,7.4,1,1,3
cast,ask,1,0,0,kast,4,a,1,4,8.39,ask,3,a,1,3,7.4,2,2,0
flask,ask,12,0,1,flask,5,a,1,5,8.14,ask,3,a,1,3,7.4,2,2,3
grasp,ask,1,0,0,grasp,5,a,1,5,8.9,ask,3,a,1,3,7.4,3,3,0
mask,ask,9,0,1,mask,4,a,1,4,7.04,ask,3,a,1,3,7.4,1,1,3
task,ask,7,0,1,task,4,a,1,4,7.78,ask,3,a,1,3,7.4,1,1,3
glue,askew,1,0,1,glu,3,?,1,4,7.2,@.skju,5,?,2,5,11.53,4,5,0
grasp,asp,3,0,1,grasp,5,a,1,5,8.9,asp,3,a,1,3,8.6,2,2,2
wasp,asp,5,0,0,wAsp,4,A,1,4,7.08,asp,3,a,1,3,8.6,1,2,3
as,ass,11,0,0,az,2,a,1,2,10.87,as,2,a,1,3,8.3,1,1,3
ash,ass,1,0,0,aS,2,a,1,3,7.78,as,2,a,1,3,8.3,1,1,0
bass,ass,11,0,1,bes,3,e,1,4,7.4,as,2,a,1,3,8.3,1,2,3
brass,ass,12,0,1,bras,4,a,1,5,5,as,2,a,1,3,8.3,2,2,3
class,ass,3,0,1,klas,4,a,1,5,6.98,as,2,a,1,3,8.3,2,2,2
gas,ass,2,0,1,gas,3,a,1,3,8.45,as,2,a,1,3,8.3,2,1,1
glass,ass,5,0,1,glas,4,a,1,5,9.05,as,2,a,1,3,8.3,2,2,3
grass,ass,11,0,1,gras,4,a,1,5,7.86,as,2,a,1,3,8.3,2,2,3
last,ass,1,0,0,last,4,a,1,4,8.4,as,2,a,1,3,8.3,2,2,0
mass,ass,10,0,1,mas,3,a,1,4,7.57,as,2,a,1,3,8.3,1,1,3
hurt,assert,3,0,1,h3`t,3,3`,1,4,8.15,@.s3`t,4,3`,2,6,4.5,4,3,2
sue,assume,1,0,0,su,2,u,1,3,9.05,@.sum,4,u,2,6,8.8,3,3,0
whom,assume,1,0,1,hum,3,u,1,4,5.98,@.sum,4,u,2,6,8.8,5,3,0
stray,astray,1,1,1,stre,4,?,1,5,6.2,@.stre,5,?,2,6,7.5,1,2,0
bath,at,1,0,0,baT,3,a,1,4,7.34,at,2,a,1,2,10.8,2,2,0
bathe,at,1,0,0,beD,3,e,1,5,4.69,at,2,a,1,2,10.8,3,3,0
eat,at,1,0,0,it,2,i,1,3,8.49,at,2,a,1,2,10.8,1,1,0
fat,at,2,0,1,fat,3,a,1,3,8.57,at,2,a,1,2,10.8,1,1,1
gnat,at,2,0,1,nat,3,a,1,4,5.33,at,2,a,1,2,10.8,2,1,1
math,at,1,0,0,maT,3,a,1,4,8.07,at,2,a,1,2,10.8,2,2,0
pat,at,1,0,1,pat,3,a,1,3,8.73,at,2,a,1,2,10.8,1,1,0
rat,at,2,0,1,rat,3,a,1,3,8.28,at,2,a,1,2,10.8,1,1,1
snatch,at,1,0,0,snatS,4,a,1,6,5.09,at,2,a,1,2,10.8,4,3,0
squat,at,1,0,0,skwAt,5,A,1,5,5.77,at,2,a,1,2,10.8,3,4,0
suave,at,1,0,0,swAv,4,A,1,5,7.51,at,2,a,1,2,10.8,4,4,0
swath,at,1,0,0,swAT,4,A,1,5,4.48,at,2,a,1,2,10.8,3,4,0
watt,at,2,0,0,wAt,3,A,1,4,7.65,at,2,a,1,2,10.8,2,2,1
bait,ate,1,0,1,bet,3,e,1,4,7.75,et,2,e,1,3,8.2,3,1,0
date,ate,7,0,1,det,3,e,1,4,8.18,et,2,e,1,3,8.2,1,1,3
eat,ate,3,1,0,it,2,i,1,3,8.49,et,2,e,1,3,8.2,2,1,2
eight,ate,1,0,1,et,2,e,1,5,9.85,et,2,e,1,3,8.2,5,0,0
faith,ate,2,0,0,feT,3,e,1,5,6.15,et,2,e,1,3,8.2,3,2,1
fate,ate,6,0,1,fet,3,e,1,4,8.22,et,2,e,1,3,8.2,1,1,3
gate,ate,4,0,1,get,3,e,1,4,8.03,et,2,e,1,3,8.2,1,1,2
great,ate,2,0,1,gret,4,e,1,5,5.25,et,2,e,1,3,8.2,4,2,1
hate,ate,5,0,1,het,3,e,1,4,8.18,et,2,e,1,3,8.2,1,1,3
late,ate,2,0,1,let,3,e,1,4,7.14,et,2,e,1,3,8.2,1,1,1
mate,ate,3,0,1,met,3,e,1,4,8.34,et,2,e,1,3,8.2,1,1,2
plate,ate,6,0,1,plet,4,e,1,5,7.02,et,2,e,1,3,8.2,2,2,3
rate,ate,7,0,1,ret,3,e,1,4,8.18,et,2,e,1,3,8.2,1,1,3
skate,ate,2,0,1,sket,4,e,1,5,8.27,et,2,e,1,3,8.2,2,2,1
state,ate,4,0,1,stet,4,e,1,5,7.32,et,2,e,1,3,8.2,2,2,2
wait,ate,1,0,1,wet,3,e,1,4,6.84,et,2,e,1,3,8.2,3,1,0
catch,attach,1,0,1,katS,3,a,1,5,7.78,@.tatS,4,a,2,6,10.7,3,3,0
hatch,attach,1,0,1,hatS,3,a,1,5,7.26,@.tatS,4,a,2,6,10.7,3,3,0
latch,attach,2,0,0,latS,3,a,1,5,7.23,@.tatS,4,a,2,6,10.7,3,3,1
match,attach,2,0,0,matS,3,a,1,5,7.73,@.tatS,4,a,2,6,10.7,3,3,1
snatch,attach,1,0,1,snatS,4,a,1,6,5.09,@.tatS,4,a,2,6,10.7,4,3,0
stack,attach,1,0,0,stak,4,a,1,5,8.08,@.tatS,4,a,2,6,10.7,3,4,0
back,attack,1,0,1,bak,3,a,1,4,7.92,@.tak,4,a,2,6,8.9,3,3,0
crack,attack,1,0,1,krak,4,a,1,5,6.63,@.tak,4,a,2,6,8.9,3,3,0
jack,attack,2,0,1,dZak,3,a,1,4,8.82,@.tak,4,a,2,6,8.9,3,3,1
plaque,attack,1,0,1,plak,4,a,1,6,5.38,@.tak,4,a,2,6,8.9,6,3,0
quack,attack,1,0,1,kwak,4,a,1,5,9.34,@.tak,4,a,2,6,8.9,3,3,0
rack,attack,1,0,1,rak,3,a,1,4,8.88,@.tak,4,a,2,6,8.9,3,3,0
sack,attack,1,0,1,sak,3,a,1,4,8.48,@.tak,4,a,2,6,8.9,3,3,0
shack,attack,1,0,1,Sak,3,a,1,5,7.59,@.tak,4,a,2,6,8.9,3,3,0
snack,attack,3,0,1,snak,4,a,1,5,7.34,@.tak,4,a,2,6,8.9,3,3,2
tack,attack,1,0,1,tak,3,a,1,4,9.16,@.tak,4,a,2,6,8.9,2,2,0
whack,attack,2,0,1,hwak,4,a,1,5,6.06,@.tak,4,a,2,6,8.9,3,3,1
yak,attack,1,0,1,jak,3,a,1,3,6.7,@.tak,4,a,2,6,8.9,4,3,0
feud,attitude,1,0,0,fjud,4,u,1,4,8.7,a.4@.tud,6,a.4@.,3,8,7.33,6,6,0
mood,attitude,1,1,0,mud,3,u,1,4,8.7,a.4@.tud,6,a.4@.,3,8,7.33,7,6,0
rude,attitude,1,1,0,rud,3,u,1,4,7.94,a.4@.tud,6,a.4@.,3,8,7.33,5,6,0
draught,aught,1,0,1,draft,5,a,1,7,6.51,Ot,2,O,1,5,9.6,2,4,0
ant,aunt,1,0,1,ant,3,a,1,3,9.69,ant,3,a,1,4,7.1,1,0,0
gaunt,aunt,6,0,1,gOnt,4,O,1,5,4.98,ant,3,a,1,4,7.1,1,2,3
haunt,aunt,9,0,0,hOnt,4,O,1,5,4.12,ant,3,a,1,4,7.1,1,2,3
plant,aunt,1,0,0,plant,5,a,1,5,7.8,ant,3,a,1,4,7.1,3,2,0
taunt,aunt,5,0,1,tOnt,4,O,1,5,4.71,ant,3,a,1,4,7.1,1,2,3
want,aunt,2,0,1,wAnt,4,A,1,4,7.45,ant,3,a,1,4,7.1,2,2,1
hard,award,1,0,0,hArd,4,A,1,4,7.75,@.wOrd,5,O,2,5,7.9,2,4,0
quay,away,1,0,1,ki,2,i,1,4,6.53,@.we,3,e,2,4,6.7,2,4,0
stay,away,1,1,1,ste,3,?,1,4,7.38,@.we,3,e,2,4,6.7,2,3,0
gnaw,awe,1,0,1,nO,2,O,1,4,7.13,O,1,O,1,3,8.2,3,1,0
raw,awe,1,0,1,rO,2,O,1,3,7.98,O,1,O,1,3,8.2,2,1,0
saw,awe,2,0,1,sO,2,O,1,3,8.22,O,1,O,1,3,8.2,2,1,1
squaw,awe,2,0,1,skwO,4,?,1,5,6.27,O,1,O,1,3,8.2,4,3,1
thaw,awe,2,0,1,TO,2,O,1,4,8.46,O,1,O,1,3,8.2,3,1,1
squad,awed,1,0,1,skwAd,5,A,1,5,5.81,Od,2,O,1,4,5.3,4,4,0
dawn,awning,1,0,0,dOn,3,O,1,4,8.03,O.nIN,4,O.,2,6,4.4,4,4,0
pawn,awning,1,0,0,pOn,3,O,1,4,6.94,O.nIN,4,O.,2,6,4.4,4,4,0
yawn,awning,2,0,0,jOn,3,O,1,4,6.12,O.nIN,4,O.,2,6,4.4,4,4,1
have,ax,1,0,0,hav,3,a,1,4,7.5,aks,3,a,1,2,10.8,3,3,0
hoax,ax,1,0,0,hoks,4,o,1,4,5.41,aks,3,a,1,2,10.8,2,2,0
ox,ax,3,0,0,Aks,3,A,1,2,10.29,aks,3,a,1,2,10.8,1,1,2
tax,ax,3,0,1,taks,4,a,1,3,8.22,aks,3,a,1,2,10.8,1,1,2
wax,ax,4,0,1,waks,4,a,1,3,9.24,aks,3,a,1,2,10.8,1,1,2
ax,axe,5,0,1,aks,3,a,1,2,10.8,aks,3,a,1,3,8.7,1,0,3
tax,axe,3,0,1,taks,4,a,1,3,8.22,aks,3,a,1,3,8.7,2,1,2
wax,axe,4,0,1,waks,4,a,1,3,9.24,aks,3,a,1,3,8.7,2,1,2
bay,baby,1,0,0,be,2,e,1,3,9.65,be.bi,4,e.,2,4,7,1,3,0
ache,back,1,1,0,ek,2,e,1,4,6.82,bak,3,a,1,4,7.9,3,2,0
bake,back,1,0,0,bek,3,e,1,4,8.41,bak,3,a,1,4,7.9,2,1,0
bask,back,1,0,0,bask,4,a,1,4,7.81,bak,3,a,1,4,7.9,1,1,0
black,back,6,0,1,blak,4,a,1,5,7.25,bak,3,a,1,4,7.9,1,1,3
cab,back,1,0,0,kab,3,a,1,3,8.3,bak,3,a,1,4,7.9,3,2,0
crack,back,3,0,1,krak,4,a,1,5,6.63,bak,3,a,1,4,7.9,2,2,2
fact,back,1,0,0,fakt,4,a,1,4,8.71,bak,3,a,1,4,7.9,2,2,0
jack,back,7,0,1,dZak,3,a,1,4,8.82,bak,3,a,1,4,7.9,1,2,3
knack,back,3,0,1,nak,3,a,1,5,8.13,bak,3,a,1,4,7.9,2,1,2
lack,back,9,0,1,lak,3,a,1,4,8.08,bak,3,a,1,4,7.9,1,1,3
neck,back,1,1,0,nEk,3,E,1,4,8.83,bak,3,a,1,4,7.9,2,2,0
next,back,1,0,0,nEkst,5,E,1,4,8.57,bak,3,a,1,4,7.9,4,4,0
past,back,1,1,0,past,4,a,1,4,8.11,bak,3,a,1,4,7.9,3,3,0
pat,back,1,1,0,pat,3,a,1,3,8.73,bak,3,a,1,4,7.9,3,2,0
plaque,back,2,0,1,plak,4,a,1,6,5.38,bak,3,a,1,4,7.9,5,2,1
quack,back,5,0,1,kwak,4,a,1,5,9.34,bak,3,a,1,4,7.9,2,2,3
rack,back,3,0,1,rak,3,a,1,4,8.88,bak,3,a,1,4,7.9,1,1,2
sack,back,12,0,1,sak,3,a,1,4,8.48,bak,3,a,1,4,7.9,1,1,3
scrap,back,1,0,0,skrap,5,a,1,5,4.91,bak,3,a,1,4,7.9,5,4,0
shack,back,5,0,1,Sak,3,a,1,5,7.59,bak,3,a,1,4,7.9,2,1,3
slap,back,2,0,0,slap,4,a,1,4,7.18,bak,3,a,1,4,7.9,4,3,1
snack,back,5,0,1,snak,4,a,1,5,7.34,bak,3,a,1,4,7.9,2,2,3
snap,back,1,0,0,snap,4,a,1,4,7.68,bak,3,a,1,4,7.9,4,3,0
snatch,back,1,0,0,snatS,4,a,1,6,5.09,bak,3,a,1,4,7.9,4,4,0
stack,back,2,0,1,stak,4,a,1,5,8.08,bak,3,a,1,4,7.9,2,2,1
tack,back,3,0,1,tak,3,a,1,4,9.16,bak,3,a,1,4,7.9,1,1,2
track,back,2,0,1,trak,4,a,1,5,8.05,bak,3,a,1,4,7.9,2,2,1
trap,back,1,0,0,trap,4,a,1,4,8.3,bak,3,a,1,4,7.9,4,3,0
whack,back,2,0,1,hwak,4,a,1,5,6.06,bak,3,a,1,4,7.9,2,2,1
yak,back,14,0,1,jak,3,a,1,3,6.7,bak,3,a,1,4,7.9,2,1,3
badge,bad,7,0,0,badZ,3,a,1,5,4.66,bad,3,a,1,3,8.8,2,1,3
bald,bad,1,0,0,bOld,4,O,1,4,7.09,bad,3,a,1,3,8.8,1,2,0
bomb,bad,1,0,0,bAm,3,A,1,4,7.54,bad,3,a,1,3,8.8,3,2,0
dad,bad,7,0,1,dad,3,a,1,3,8.93,bad,3,a,1,3,8.8,1,1,3
fad,bad,3,0,1,fad,3,a,1,3,9.24,bad,3,a,1,3,8.8,1,1,2
glad,bad,2,0,1,glad,4,a,1,4,6.92,bad,3,a,1,3,8.8,2,2,1
harm,bad,1,0,0,hArm,4,A,1,4,7.64,bad,3,a,1,3,8.8,3,4,0
mad,bad,4,0,1,mad,3,a,1,3,9.03,bad,3,a,1,3,8.8,1,1,2
mood,bad,1,1,0,mud,3,u,1,4,8.7,bad,3,a,1,3,8.8,3,2,0
pad,bad,1,0,1,pad,3,a,1,3,8.68,bad,3,a,1,3,8.8,1,1,0
plaid,bad,1,0,1,plad,4,a,1,5,7.63,bad,3,a,1,3,8.8,3,2,0
sad,bad,12,1,1,sad,3,a,1,3,9.1,bad,3,a,1,3,8.8,1,1,3
aid,bade,5,0,1,ed,2,e,1,3,9.43,bad,3,a,1,4,7,3,2,3
blade,bade,1,0,1,bled,4,e,1,5,6.8,bad,3,a,1,4,7,1,2,0
grade,bade,1,0,1,gred,4,e,1,5,7.68,bad,3,a,1,4,7,2,3,0
made,bade,4,0,1,med,3,e,1,4,7.33,bad,3,a,1,4,7,1,2,2
maid,bade,1,0,1,med,3,e,1,4,10,bad,3,a,1,4,7,3,2,0
shade,bade,5,0,1,Sed,3,e,1,5,8.12,bad,3,a,1,4,7,2,2,3
bridge,badge,1,0,0,brIdZ,4,I,1,6,6.66,badZ,3,a,1,5,4.7,2,2,0
badge,badger,9,0,0,badZ,3,a,1,5,4.66,ba.dZ@`,4,a.,2,6,4.8,1,3,3
beg,bag,1,0,0,bEg,3,E,1,3,8.42,bag,3,a,1,3,8.4,1,1,0
big,bag,2,0,0,bIg,3,I,1,3,8.5,bag,3,a,1,3,8.4,1,1,1
drag,bag,5,0,1,drag,4,a,1,4,7.03,bag,3,a,1,3,8.4,2,2,3
flag,bag,5,0,1,flag,4,a,1,4,6.59,bag,3,a,1,3,8.4,2,2,3
