Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
beg,bag,1,0,0,bEg,3,E,1,3,8.42,bag,3,a,1,3,8.4,1,1,0
drag,bag,5,0,1,drag,4,a,1,4,7.03,bag,3,a,1,3,8.4,2,2,3
gag,bag,7,0,1,gag,3,a,1,3,7.71,bag,3,a,1,3,8.4,1,1,3
nag,bag,8,0,1,nag,3,a,1,3,7.56,bag,3,a,1,3,8.4,1,1,3
shag,bag,7,0,1,Sag,3,a,1,4,6.29,bag,3,a,1,3,8.4,2,1,3
wag,bag,5,0,1,wag,3,a,1,3,8.57,bag,3,a,1,3,8.4,1,1,3
fail,bail,1,0,1,fel,3,e,1,4,7.94,bel,3,e,1,4,8.1,1,1,0
frail,bail,2,0,1,frel,4,e,1,5,7.35,bel,3,e,1,4,8.1,2,2,1
jail,bail,3,0,1,dZel,3,e,1,4,8.12,bel,3,e,1,4,8.1,1,2,2
nail,bail,5,0,1,nel,3,e,1,4,8.27,bel,3,e,1,4,8.1,1,1,3
rail,bail,4,0,1,rel,3,e,1,4,8.15,bel,3,e,1,4,8.1,1,1,2
sale,bail,1,0,1,sel,3,e,1,4,8,bel,3,e,1,4,8.1,3,1,0
stale,bail,1,0,1,stel,4,e,1,5,7.83,bel,3,e,1,4,8.1,4,2,0
trail,bail,4,0,1,trel,4,e,1,5,7.06,bel,3,e,1,4,8.1,2,2,2
base,bait,1,0,0,bes,3,e,1,4,7.55,bet,3,e,1,4,7.8,2,1,0
eight,bait,4,0,1,et,2,e,1,5,9.85,bet,3,e,1,4,7.8,4,1,2
fate,bait,3,0,1,fet,3,e,1,4,8.22,bet,3,e,1,4,7.8,3,1,2
great,bait,3,0,1,gret,4,e,1,5,5.25,bet,3,e,1,4,7.8,4,2,2
late,bait,2,0,1,let,3,e,1,4,7.14,bet,3,e,1,4,7.8,3,1,1
rate,bait,2,0,1,ret,3,e,1,4,8.18,bet,3,e,1,4,7.8,3,1,1
sleight,bait,1,0,0,slaIt,4,aI,1,7,1.79,bet,3,e,1,4,7.8,5,4,0
trait,bait,3,0,1,tret,4,e,1,5,8.93,bet,3,e,1,4,7.8,2,2,2
ache,bake,7,0,1,ek,2,e,1,4,6.82,bek,3,e,1,4,8.4,3,1,3
break,bake,1,0,1,brek,4,e,1,5,6.72,bek,3,e,1,4,8.4,3,1,0
chafe,bake,1,0,0,tSef,3,e,1,5,7.59,bek,3,e,1,4,8.4,3,3,0
flake,bake,9,0,1,flek,4,e,1,5,7.42,bek,3,e,1,4,8.4,2,2,3
make,bake,3,0,1,mek,3,e,1,4,7.95,bek,3,e,1,4,8.4,1,1,2
shake,bake,21,0,1,Sek,3,e,1,5,7.54,bek,3,e,1,4,8.4,2,1,3
stake,bake,4,0,1,stek,4,e,1,5,7.8,bek,3,e,1,4,8.4,2,2,2
take,bake,13,0,1,tek,3,e,1,4,8.08,bek,3,e,1,4,8.4,1,1,3
yolk,bake,1,0,0,jok,3,o,1,4,10.34,bek,3,e,1,4,8.4,4,2,0
ball,bald,1,0,0,bOl,3,O,1,4,8.14,bOld,4,O,1,4,7.1,1,1,0
bold,bald,1,0,0,bold,4,o,1,4,8.68,bOld,4,O,1,4,7.1,1,1,0
ale,bale,1,0,1,el,2,e,1,3,8.58,bel,3,e,1,4,7.7,1,1,0
male,bale,1,0,1,mel,3,e,1,4,7.75,bel,3,e,1,4,7.7,1,1,0
rail,bale,1,0,1,rel,3,e,1,4,8.15,bel,3,e,1,4,7.7,3,1,0
sale,bale,5,0,1,sel,3,e,1,4,8,bel,3,e,1,4,7.7,1,1,3
stale,bale,2,0,1,stel,4,e,1,5,7.83,bel,3,e,1,4,7.7,2,2,1
whale,bale,1,0,1,hwel,4,e,1,5,9.73,bel,3,e,1,4,7.7,2,2,0
fault,balk,1,0,0,fOlt,4,O,1,5,7.98,bOk,3,O,1,4,7.9,3,3,0
hawk,balk,2,0,0,hOk,3,O,1,4,6.89,bOk,3,O,1,4,7.9,2,1,1
stalk,balk,8,0,1,stOk,4,O,1,5,7.49,bOk,3,O,1,4,7.9,2,2,3
talk,balk,9,0,1,tOk,3,O,1,4,7.1,bOk,3,O,1,4,7.9,1,1,3
mosque,balks,1,0,0,mAsk,4,A,1,6,5.71,bOks,4,O,1,5,5.5,6,4,0
bald,ball,3,0,0,bOld,4,O,1,4,7.09,bOl,3,O,1,4,8.1,1,1,2
ban,ball,1,0,0,ban,3,a,1,3,9.42,bOl,3,O,1,4,8.1,2,2,0
blade,ball,1,0,0,bled,4,e,1,5,6.8,bOl,3,O,1,4,8.1,3,3,0
bolt,ball,1,0,0,bolt,4,o,1,4,7.73,bOl,3,O,1,4,8.1,2,2,0
bull,ball,1,0,0,bUl,3,U,1,4,7.97,bOl,3,O,1,4,8.1,1,1,0
crawl,ball,5,0,1,krOl,4,O,1,5,5.3,bOl,3,O,1,4,8.1,3,2,3
drawl,ball,3,0,1,drOl,4,O,1,5,7.38,bOl,3,O,1,4,8.1,3,2,2
hall,ball,14,0,1,hOl,3,O,1,4,8.67,bOl,3,O,1,4,8.1,1,1,3
hole,ball,1,0,0,hol,3,o,1,4,8.13,bOl,3,O,1,4,8.1,3,2,0
mall,ball,9,0,1,mOl,3,O,1,4,8.36,bOl,3,O,1,4,8.1,1,1,3
skull,ball,1,0,0,skVl,4,?,1,5,6.29,bOl,3,O,1,4,8.1,3,3,0
stall,ball,6,0,1,stOl,4,O,1,5,9.15,bOl,3,O,1,4,8.1,2,2,3
toll,ball,1,0,0,tol,3,o,1,4,7.96,bOl,3,O,1,4,8.1,2,2,0
bald,balled,2,0,1,bOld,4,O,1,4,7.09,bOld,4,O,1,6,5.7,2,0,1
shag,balls,1,0,0,Sag,3,a,1,4,6.29,bOlz,4,O,1,5,6.2,5,4,0
clam,balm,1,0,0,klam,4,a,1,4,7.77,bAm,3,A,1,4,6.9,3,3,0
realm,balm,1,0,0,rElm,4,E,1,5,5.29,bAm,3,A,1,4,6.9,2,3,0
bang,ban,3,0,0,baN,3,a,1,4,7.84,ban,3,a,1,3,9.4,1,1,2
brand,ban,1,0,0,brand,5,a,1,5,6.74,ban,3,a,1,3,9.4,2,2,0
fan,ban,8,0,1,fan,3,a,1,3,9.44,ban,3,a,1,3,9.4,1,1,3
pan,ban,1,0,1,pan,3,a,1,3,9.37,ban,3,a,1,3,9.4,1,1,0
ram,ban,1,0,0,ram,3,a,1,3,8.06,ban,3,a,1,3,9.4,2,2,0
span,ban,2,0,1,span,4,a,1,4,7.65,ban,3,a,1,3,9.4,2,2,1
than,ban,4,0,1,Dan,3,a,1,4,9.06,ban,3,a,1,3,9.4,2,1,2
ban,band,1,0,0,ban,3,a,1,3,9.42,band,4,a,1,4,8.2,1,1,0
blonde,band,1,0,0,blAnd,5,A,1,6,5.08,band,4,a,1,4,8.2,3,2,0
bound,band,1,0,0,baUnd,4,aU,1,5,9.64,band,4,a,1,4,8.2,2,1,0
grand,band,5,0,1,grand,5,a,1,5,7.8,band,4,a,1,4,8.2,2,2,3
land,band,9,0,1,land,4,a,1,4,7.84,band,4,a,1,4,8.2,1,1,3
stand,band,11,0,1,stand,5,a,1,5,4.25,band,4,a,1,4,8.2,2,2,3
trance,bands,1,0,0,trans,5,a,1,6,7.33,bandz,5,a,1,5,6.5,4,4,0
beige,bane,1,0,0,beZ,3,e,1,5,4.95,ben,3,e,1,4,7.6,3,1,0
chain,bane,1,0,1,tSen,3,e,1,5,6.33,ben,3,e,1,4,7.6,4,2,0
gain,bane,1,0,1,gen,3,e,1,4,7.91,ben,3,e,1,4,7.6,3,1,0
mane,bane,4,0,1,men,3,e,1,4,8,ben,3,e,1,4,7.6,1,1,2
pane,bane,1,0,1,pen,3,e,1,4,7.25,ben,3,e,1,4,7.6,1,1,0
reign,bane,1,0,1,ren,3,e,1,5,5.06,ben,3,e,1,4,7.6,5,1,0
strain,bane,1,0,1,stren,5,e,1,6,6.04,ben,3,e,1,4,7.6,5,3,0
vein,bane,2,0,1,ven,3,e,1,4,6.47,ben,3,e,1,4,7.6,4,1,1
gang,bang,20,1,1,gaN,3,a,1,4,8.01,baN,3,a,1,4,7.8,1,1,3
band,bank,1,0,0,band,4,a,1,4,8.22,baNk,4,a,1,4,7.5,1,2,0
bunk,bank,2,0,0,bVNk,4,?,1,4,7.21,baNk,4,a,1,4,7.5,1,1,1
plank,bank,2,0,1,plaNk,5,a,1,5,7.77,baNk,4,a,1,4,7.5,2,2,1
rank,bank,4,0,1,raNk,4,a,1,4,7.52,baNk,4,a,1,4,7.5,1,1,2
swank,bank,2,0,1,swaNk,5,a,1,5,6.13,baNk,4,a,1,4,7.5,2,2,1
thank,bank,8,0,1,TaNk,4,a,1,5,7.13,baNk,4,a,1,4,7.5,2,1,3
barn,bar,1,0,0,bArn,4,A,1,4,7.56,bAr,3,A,1,3,9.1,1,1,0
car,bar,20,0,1,kAr,3,A,1,3,8.84,bAr,3,A,1,3,9.1,1,1,3
far,bar,16,0,1,fAr,3,A,1,3,9.01,bAr,3,A,1,3,9.1,1,1,3
scar,bar,6,0,1,skAr,4,A,1,4,7.38,bAr,3,A,1,3,9.1,2,2,3
star,bar,6,0,1,stAr,4,A,1,4,7.53,bAr,3,A,1,3,9.1,2,2,3
war,bar,4,0,0,wOr,3,O,1,3,9.39,bAr,3,A,1,3,9.1,1,2,2
hard,bard,8,0,1,hArd,4,A,1,4,7.75,bArd,4,A,1,4,7.8,1,1,3
weird,bard,1,0,0,wIrd,4,I,1,5,3.14,bArd,4,A,1,4,7.8,3,2,0
air,bare,2,0,1,Er,2,E,1,3,7.82,bEr,3,E,1,4,7.2,3,1,1
care,bare,2,0,1,kEr,3,E,1,4,8.66,bEr,3,E,1,4,7.2,1,1,1
hair,bare,3,0,1,hEr,3,E,1,4,8.68,bEr,3,E,1,4,7.2,3,1,2
lair,bare,1,0,1,lEr,3,E,1,4,8.28,bEr,3,E,1,4,7.2,3,1,0
rare,bare,1,0,1,rEr,3,E,1,4,7.99,bEr,3,E,1,4,7.2,1,1,0
share,bare,2,0,1,SEr,3,E,1,5,7.89,bEr,3,E,1,4,7.2,2,1,1
stair,bare,1,0,1,stEr,4,E,1,5,6.76,bEr,3,E,1,4,7.2,4,2,0
swear,bare,1,0,1,swEr,4,E,1,5,7.56,bEr,3,E,1,4,7.2,4,2,0
where,bare,1,0,1,hwEr,4,E,1,5,11.03,bEr,3,E,1,4,7.2,3,2,0
bang,barge,1,0,0,baN,3,a,1,4,7.84,bArdZ,4,A,1,5,7.6,2,4,0
large,barge,30,0,1,lArdZ,4,A,1,5,6.94,bArdZ,4,A,1,5,7.6,1,1,3
barn,bark,1,0,0,bArn,4,A,1,4,7.56,bArk,4,A,1,4,7.7,1,1,0
dark,bark,8,0,1,dArk,4,A,1,4,7.84,bArk,4,A,1,4,7.7,1,1,3
march,bark,2,0,0,mArtS,4,A,1,5,5.98,bArk,4,A,1,4,7.7,3,3,1
park,bark,6,0,1,pArk,4,A,1,4,7.77,bArk,4,A,1,4,7.7,1,1,3
shark,bark,12,0,1,SArk,4,A,1,5,7.56,bArk,4,A,1,4,7.7,2,1,3
start,bark,1,0,0,stArt,5,A,1,5,7.95,bArk,4,A,1,4,7.7,3,3,0
bean,barn,1,0,0,bin,3,i,1,4,8.62,bArn,4,A,1,4,7.6,2,2,0
harm,barn,2,0,0,hArm,4,A,1,4,7.64,bArn,4,A,1,4,7.6,2,2,1
warn,barn,4,0,0,wOrn,4,O,1,4,8.03,bArn,4,A,1,4,7.6,1,2,2
hard,barred,1,0,1,hArd,4,A,1,4,7.75,bArd,4,A,1,6,5.4,3,1,0
bar,bars,1,1,0,bAr,3,A,1,3,9.07,bArz,4,A,1,4,7.2,1,1,0
ball,base,1,1,0,bOl,3,O,1,4,8.14,bes,3,e,1,4,7.6,2,2,0
baste,base,2,0,0,best,4,e,1,5,8.02,bes,3,e,1,4,7.6,1,1,1
chase,base,4,0,1,tSes,3,e,1,5,7.77,bes,3,e,1,4,7.6,2,2,2
faith,base,1,0,0,feT,3,e,1,5,6.15,bes,3,e,1,4,7.6,4,2,0
lace,base,1,0,1,les,3,e,1,4,7.28,bes,3,e,1,4,7.6,2,1,0
taste,base,1,0,0,test,4,e,1,5,7.58,bes,3,e,1,4,7.6,2,2,0
vase,base,7,0,0,ves,3,e,1,4,7.99,bes,3,e,1,4,7.6,1,1,3
waste,base,1,0,0,west,4,e,1,5,7.37,bes,3,e,1,4,7.6,2,2,0
ash,bash,7,0,1,aS,2,a,1,3,7.78,baS,3,a,1,4,7.1,1,1,3
bush,bash,1,0,0,bUS,3,U,1,4,7.03,baS,3,a,1,4,7.1,1,1,0
catch,bash,1,0,0,katS,3,a,1,5,7.78,baS,3,a,1,4,7.1,3,2,0
dash,bash,4,0,1,daS,3,a,1,4,7.81,baS,3,a,1,4,7.1,1,1,2
lash,bash,8,0,1,laS,3,a,1,4,7.58,baS,3,a,1,4,7.1,1,1,3
rash,bash,10,0,1,raS,3,a,1,4,7.57,baS,3,a,1,4,7.1,1,1,3
trash,bash,2,0,1,traS,4,a,1,5,7.38,baS,3,a,1,4,7.1,2,2,1
ask,bask,8,0,1,ask,3,a,1,3,7.42,bask,4,a,1,4,7.8,1,1,3
mask,bask,9,0,1,mask,4,a,1,4,7.04,bask,4,a,1,4,7.8,1,1,3
soak,bask,1,0,0,sok,3,o,1,4,5.85,bask,4,a,1,4,7.8,3,3,0
bask,basket,2,0,0,bask,4,a,1,4,7.81,ba.sk@t,6,a.,2,6,5.7,2,3,1
ass,bass,7,0,1,as,2,a,1,3,8.34,bes,3,e,1,4,7.4,1,2,3
bask,bass,1,0,0,bask,4,a,1,4,7.81,bes,3,e,1,4,7.4,1,2,0
boss,bass,1,0,0,bOs,3,O,1,4,6.32,bes,3,e,1,4,7.4,1,1,0
class,bass,3,0,1,klas,4,a,1,5,6.98,bes,3,e,1,4,7.4,2,3,2
gas,bass,4,0,1,gas,3,a,1,3,8.45,bes,3,e,1,4,7.4,2,2,2
grass,bass,1,0,1,gras,4,a,1,5,7.86,bes,3,e,1,4,7.4,2,3,0
raise,bass,1,0,0,rez,3,e,1,5,5.47,bes,3,e,1,4,7.4,3,2,0
base,baste,1,0,0,bes,3,e,1,4,7.55,best,4,e,1,5,8,1,1,0
taste,baste,5,0,1,test,4,e,1,5,7.58,best,4,e,1,5,8,1,1,3
waste,baste,6,0,1,west,4,e,1,5,7.37,best,4,e,1,5,8,1,1,3
bath,bat,2,0,0,baT,3,a,1,4,7.34,bat,3,a,1,3,9.1,1,1,1
brat,bat,2,0,1,brat,4,a,1,4,7.13,bat,3,a,1,3,9.1,1,1,1
fat,bat,5,0,1,fat,3,a,1,3,8.57,bat,3,a,1,3,9.1,1,1,3
gnat,bat,10,0,1,nat,3,a,1,4,5.33,bat,3,a,1,3,9.1,2,1,3
mat,bat,4,0,1,mat,3,a,1,3,8.87,bat,3,a,1,3,9.1,1,1,2
rat,bat,9,0,1,rat,3,a,1,3,8.28,bat,3,a,1,3,9.1,1,1,3
bang,batch,1,0,0,baN,3,a,1,4,7.84,batS,3,a,1,5,7.7,3,2,0
cache,batch,1,0,0,kaS,3,a,1,5,2.71,batS,3,a,1,5,7.7,3,2,0
hat,batch,1,0,0,hat,3,a,1,3,8.97,batS,3,a,1,5,7.7,3,2,0
latch,batch,7,0,1,latS,3,a,1,5,7.23,batS,3,a,1,5,7.7,1,1,3
math,batch,2,0,0,maT,3,a,1,4,8.07,batS,3,a,1,5,7.7,2,3,1
snatch,batch,6,0,1,snatS,4,a,1,6,5.09,batS,3,a,1,5,7.7,2,2,3
bait,bate,1,0,1,bet,3,e,1,4,7.75,bet,3,e,1,4,8.3,2,0,0
eight,bate,2,0,1,et,2,e,1,5,9.85,bet,3,e,1,4,8.3,5,1,1
great,bate,1,0,1,gret,4,e,1,5,5.25,bet,3,e,1,4,8.3,4,2,0
late,bate,2,0,1,let,3,e,1,4,7.14,bet,3,e,1,4,8.3,1,1,1
rate,bate,1,0,1,ret,3,e,1,4,8.18,bet,3,e,1,4,8.3,1,1,0
birth,bath,1,0,0,b3`T,3,3`,1,5,6.18,baT,3,a,1,4,7.3,2,2,0
cloth,bath,1,0,0,klOT,4,O,1,5,5.75,baT,3,a,1,4,7.3,3,3,0
half,bath,2,0,0,haf,3,a,1,4,7.36,baT,3,a,1,4,7.3,3,2,1
hearth,bath,1,0,0,hArT,4,A,1,6,8.1,baT,3,a,1,4,7.3,3,3,0
math,bath,17,0,1,maT,3,a,1,4,8.07,baT,3,a,1,4,7.3,1,1,3
path,bath,12,0,1,paT,3,a,1,4,6.64,baT,3,a,1,4,7.3,1,1,3
staff,bath,1,0,0,staf,4,a,1,5,10.29,baT,3,a,1,4,7.3,4,3,0
wrath,bath,16,0,1,raT,3,a,1,5,4.03,baT,3,a,1,4,7.3,2,1,3
bath,bathe,6,1,0,baT,3,a,1,4,7.34,beD,3,e,1,5,4.7,1,2,3
mauve,bathe,1,0,0,mov,3,o,1,5,5.3,beD,3,e,1,5,4.7,3,3,0
wrath,bathe,1,0,0,raT,3,a,1,5,4.03,beD,3,e,1,5,4.7,3,3,0
drawl,bawl,1,0,1,drOl,4,O,1,5,7.38,bOl,3,O,1,4,5.1,2,2,0
wall,bawl,1,0,1,wOl,3,O,1,4,9.13,bOl,3,O,1,4,5.1,2,1,0
hay,bay,4,0,1,he,2,e,1,3,9.96,be,2,e,1,3,9.7,1,1,2
neigh,bay,3,0,1,ne,2,e,1,5,7.92,be,2,e,1,3,9.7,5,1,2
play,bay,2,0,1,ple,3,?,1,4,7.85,be,2,e,1,3,9.7,2,2,1
prey,bay,1,0,1,pre,3,?,1,4,8.77,be,2,e,1,3,9.7,3,2,0
ray,bay,5,0,1,re,2,e,1,3,9.28,be,2,e,1,3,9.7,1,1,3
say,bay,1,0,1,se,2,e,1,3,9.4,be,2,e,1,3,9.7,1,1,0
stray,bay,2,0,1,stre,4,?,1,5,6.2,be,2,e,1,3,9.7,3,3,1
they,bay,2,0,1,De,2,e,1,4,7.89,be,2,e,1,3,9.7,3,1,1
weigh,bay,1,0,1,we,2,e,1,5,5.93,be,2,e,1,3,9.7,5,1,0
days,bays,2,0,1,dez,3,e,1,4,7.02,bez,3,e,1,4,7.5,1,1,1
praise,bays,1,0,1,prez,4,e,1,6,2.94,bez,3,e,1,4,7.5,4,2,0
bee,be,2,0,1,bi,2,i,1,3,8.37,bi,2,i,1,2,11.3,1,0,1
beg,be,2,0,0,bEg,3,E,1,3,8.42,bi,2,i,1,2,11.3,1,2,1
fee,be,1,0,1,fi,2,i,1,3,8.18,bi,2,i,1,2,11.3,2,1,0
flee,be,1,0,1,fli,3,?,1,4,6.76,bi,2,i,1,2,11.3,3,2,0
he,be,3,0,1,hi,2,i,1,2,11.29,bi,2,i,1,2,11.3,1,1,2
sea,be,2,0,1,si,2,i,1,3,8.52,bi,2,i,1,2,11.3,2,1,1
she,be,1,0,1,Si,2,i,1,3,9.04,bi,2,i,1,2,11.3,2,1,0
the,be,1,0,0,D@,2,D@,1,3,9.45,bi,2,i,1,2,11.3,2,2,0
tree,be,1,0,1,tri,3,?,1,4,7.42,bi,2,i,1,2,11.3,3,2,0
bench,beach,1,0,0,bEntS,4,E,1,5,6.95,bitS,3,i,1,5,7.9,1,2,0
breach,beach,10,0,1,britS,4,i,1,6,7.25,bitS,3,i,1,5,7.9,1,1,3
heath,beach,2,0,0,hiT,3,i,1,5,8.77,bitS,3,i,1,5,7.9,2,3,1
peach,beach,6,0,1,pitS,3,i,1,5,8.38,bitS,3,i,1,5,7.9,1,1,3
reach,beach,9,0,1,ritS,3,i,1,5,7.95,bitS,3,i,1,5,7.9,1,1,3
bend,bead,1,0,0,bEnd,4,E,1,4,7.92,bid,3,i,1,4,9.4,1,2,0
dead,bead,1,0,0,dEd,3,E,1,4,9.74,bid,3,i,1,4,9.4,1,2,0
greed,bead,2,0,1,grid,4,i,1,5,8.17,bid,3,i,1,4,9.4,3,2,1
heed,bead,1,0,1,hid,3,i,1,4,7.66,bid,3,i,1,4,9.4,2,1,0
neat,bead,1,0,0,nit,3,i,1,4,8.17,bid,3,i,1,4,9.4,2,2,0
plead,bead,1,0,1,plid,4,i,1,5,5.39,bid,3,i,1,4,9.4,2,2,0
speed,bead,2,0,1,spid,4,i,1,5,6.15,bid,3,i,1,4,9.4,3,2,1
weed,bead,1,0,1,wid,3,i,1,4,7.6,bid,3,i,1,4,9.4,2,1,0
beige,beagle,1,0,0,beZ,3,e,1,5,4.95,bi.gl=,4,i.,2,6,3.3,2,5,0
chic,beak,1,0,0,Sik,3,i,1,4,6.26,bik,3,i,1,4,8.1,4,1,0
freak,beak,5,0,1,frik,4,i,1,5,7.42,bik,3,i,1,4,8.1,2,2,3
peak,beak,2,0,1,pik,3,i,1,4,6.93,bik,3,i,1,4,8.1,1,1,1
seek,beak,2,0,1,sik,3,i,1,4,8.2,bik,3,i,1,4,8.1,2,1,1
speak,beak,1,0,1,spik,4,i,1,5,7.2,bik,3,i,1,4,8.1,2,2,0
weak,beak,4,0,1,wik,3,i,1,4,7.74,bik,3,i,1,4,8.1,1,1,2
bean,beam,3,0,0,bin,3,i,1,4,8.62,bim,3,i,1,4,8.2,1,1,2
clean,beam,4,0,0,klin,4,i,1,5,7.61,bim,3,i,1,4,8.2,3,3,2
dream,beam,4,0,1,drim,4,i,1,5,6.05,bim,3,i,1,4,8.2,2,2,2
green,beam,1,0,0,grin,4,i,1,5,7.33,bim,3,i,1,4,8.2,4,3,0
scheme,beam,6,0,1,skim,4,i,1,6,6.58,bim,3,i,1,4,8.2,5,2,3
screen,beam,2,0,0,skrin,5,i,1,6,3.42,bim,3,i,1,4,8.2,5,4,1
seem,beam,13,0,1,sim,3,i,1,4,7.79,bim,3,i,1,4,8.2,2,1,3
stream,beam,10,0,1,strim,5,i,1,6,8.37,bim,3,i,1,4,8.2,3,3,3
theme,beam,6,0,1,Tim,3,i,1,5,11.1,bim,3,i,1,4,8.2,4,1,3
clean,bean,1,0,1,klin,4,i,1,5,7.61,bin,3,i,1,4,8.6,2,2,0
green,bean,4,0,1,grin,4,i,1,5,7.33,bin,3,i,1,4,8.6,3,2,2
lean,bean,3,0,1,lin,3,i,1,4,8.38,bin,3,i,1,4,8.6,1,1,2
queen,bean,4,0,1,kwin,4,i,1,5,2.97,bin,3,i,1,4,8.6,3,2,2
screen,bean,1,0,1,skrin,5,i,1,6,3.42,bin,3,i,1,4,8.6,4,3,0
air,bear,2,0,1,Er,2,E,1,3,7.82,bEr,3,E,1,4,8.9,3,1,1
be,bear,1,0,0,bi,2,i,1,2,11.26,bEr,3,E,1,4,8.9,2,2,0
beard,bear,7,0,0,bIrd,4,I,1,5,8.72,bEr,3,E,1,4,8.9,1,2,3
beer,bear,5,0,0,bIr,3,I,1,4,7.39,bEr,3,E,1,4,8.9,1,1,3
care,bear,4,0,1,kEr,3,E,1,4,8.66,bEr,3,E,1,4,8.9,3,1,2
dear,bear,1,0,0,dIr,3,I,1,4,9.08,bEr,3,E,1,4,8.9,1,2,0
fair,bear,3,0,1,fEr,3,E,1,4,7.43,bEr,3,E,1,4,8.9,3,1,2
flair,bear,3,0,1,flEr,4,E,1,5,6.7,bEr,3,E,1,4,8.9,3,2,2
glare,bear,1,0,1,glEr,4,E,1,5,5.88,bEr,3,E,1,4,8.9,3,2,0
hare,bear,4,0,1,hEr,3,E,1,4,8.51,bEr,3,E,1,4,8.9,3,1,2
heir,bear,3,0,1,Er,2,E,1,4,8.12,bEr,3,E,1,4,8.9,2,1,2
lair,bear,2,0,1,lEr,3,E,1,4,8.28,bEr,3,E,1,4,8.9,3,1,1
pair,bear,1,0,1,pEr,3,E,1,4,7.73,bEr,3,E,1,4,8.9,3,1,0
rare,bear,2,0,1,rEr,3,E,1,4,7.99,bEr,3,E,1,4,8.9,3,1,1
scare,bear,3,0,1,skEr,4,E,1,5,8.12,bEr,3,E,1,4,8.9,3,2,2
snare,bear,3,0,1,snEr,4,E,1,5,8.06,bEr,3,E,1,4,8.9,3,2,2
stare,bear,1,0,1,stEr,4,E,1,5,9.15,bEr,3,E,1,4,8.9,3,2,0
tear,bear,7,0,1,tIr,3,I,1,4,8.48,bEr,3,E,1,4,8.9,1,2,3
wear,bear,5,0,1,wEr,3,E,1,4,8.72,bEr,3,E,1,4,8.9,1,1,3
year,bear,4,0,0,jIr,3,I,1,4,9.05,bEr,3,E,1,4,8.9,1,2,2
wed,beard,1,0,0,wEd,3,E,1,3,8.58,bIrd,4,I,1,5,8.7,3,3,0
bean,beast,1,0,0,bin,3,i,1,4,8.62,bist,4,i,1,5,8.4,2,2,0
best,beast,6,0,0,bEst,4,E,1,4,8.22,bist,4,i,1,5,8.4,1,1,3
east,beast,19,0,1,ist,3,i,1,4,8.6,bist,4,i,1,5,8.4,1,1,3
geese,beast,1,0,0,gis,3,i,1,5,6.94,bist,4,i,1,5,8.4,3,2,0
lease,beast,3,0,0,lis,3,i,1,5,8,bist,4,i,1,5,8.4,2,2,2
lest,beast,1,0,0,lEst,4,E,1,4,9.5,bist,4,i,1,5,8.4,2,2,0
priest,beast,5,0,1,prist,5,i,1,6,2.01,bist,4,i,1,5,8.4,4,2,3
yeast,beast,28,0,1,jist,4,i,1,5,9.82,bist,4,i,1,5,8.4,1,1,3
be,beat,1,0,0,bi,2,i,1,2,11.26,bit,3,i,1,4,8.4,2,1,0
beet,beat,6,0,1,bit,3,i,1,4,9.42,bit,3,i,1,4,8.4,1,0,3
bit,beat,1,0,0,bIt,3,I,1,3,9.43,bit,3,i,1,4,8.4,2,1,0
cheat,beat,7,0,1,tSit,3,i,1,5,8.53,bit,3,i,1,4,8.4,2,2,3
eat,beat,10,0,1,it,2,i,1,3,8.49,bit,3,i,1,4,8.4,1,1,3
feet,beat,3,0,1,fit,3,i,1,4,8.66,bit,3,i,1,4,8.4,2,1,2
heath,beat,1,0,0,hiT,3,i,1,5,8.77,bit,3,i,1,4,8.4,2,2,0
least,beat,1,0,0,list,4,i,1,5,7.55,bit,3,i,1,4,8.4,2,2,0
neat,beat,11,0,1,nit,3,i,1,4,8.17,bit,3,i,1,4,8.4,1,1,3
sea,beat,1,0,0,si,2,i,1,3,8.52,bit,3,i,1,4,8.4,2,2,0
sheet,beat,2,0,1,Sit,3,i,1,5,7.32,bit,3,i,1,4,8.4,3,1,1
sweet,beat,2,0,1,swit,4,i,1,5,7.1,bit,3,i,1,4,8.4,3,2,1
wheat,beat,3,0,1,hwit,4,i,1,5,8.72,bit,3,i,1,4,8.4,2,2,2
beast,beauty,1,1,0,bist,4,i,1,5,8.42,bju.4i,5,?,2,6,1.6,2,5,0
weave,beaver,1,0,0,wiv,3,i,1,5,9.12,bi.v@`,4,i.,2,6,6.4,2,4,0
deck,beck,2,0,1,dEk,3,E,1,4,8.71,bEk,3,E,1,4,8.5,1,1,1
wreck,beck,4,0,1,rEk,3,E,1,5,4.94,bEk,3,E,1,4,8.5,2,1,2
bead,bed,4,0,0,bid,3,i,1,4,9.44,bEd,3,E,1,3,8.8,1,1,2
beg,bed,3,0,0,bEg,3,E,1,3,8.42,bEd,3,E,1,3,8.8,1,1,2
head,bed,16,0,1,hEd,3,E,1,4,9.48,bEd,3,E,1,3,8.8,2,1,3
red,bed,22,0,1,rEd,3,E,1,3,8.64,bEd,3,E,1,3,8.8,1,1,3
shed,bed,16,0,1,SEd,3,E,1,4,6.66,bEd,3,E,1,3,8.8,2,1,3
tread,bed,4,0,1,trEd,4,E,1,5,8,bEd,3,E,1,3,8.8,3,2,2
